season,Team,team_id,conference,bracket_region,make_tournament,round,max_player,seed_tournament,champion_share,TS%,eFG%,Total S%,ORB%,DRB%,TRB%,AST%,TOV%,STL%,BLK%,PPS,FIC40,ORtg,DRtg,eDiff,Poss,Pace,GP,MPG,PPG,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,ORB,DRB,RPG,APG,SPG,BPG,TOV,PF,Dbl Dbl,Tpl Dbl,40 Pts,20 Reb,20 Ast,5 Stl,5 Blk,High Game,MOV,Techs,HOB,Ast/TO,Stl/TO,FT/FGA,W's,L's,Win %,AdjTempo,AdjOE,AdjDE,AdjEM,AP_Pre 1,AP_Week 2,AP_Week 3,AP_Week 4,AP_Week 5,AP_Week 6,AP_Week 7,AP_Week 8,AP_Week 9,AP_Week 10,AP_Week 11,AP_Week 12,AP_Week 13,AP_Week 14,AP_Week 15,AP_Week 16,AP_Week 17,AP_Week 18,champion,sum_school_champion_shares,sum_school_champions,sum_school_finals,sum_school_final_fours,sum_school_elite_eights,sum_school_L1S_cs,sum_school_L3S_cs,sum_school_L5S_cs,sum_school_L8S_cs,avg_ap_poll_rank_Pre_18,make_all_ap_polls,top_12_AP_Week 6,team_rating_custom,max_player_rating_custom,sum_player_champion_shares,sum_player_champions,sum_mm_tour_games,sum_cf_tour_games,sum_crs_games,sum_player_L1S_cs,sum_player_L3S_cs,sum_player_L5S_cs,sum_player_L8S_cs,bracket_region_rating,conference_rating,sum_coach_mm_tour_games,sum_coach_L1S_cs,sum_coach_L3S_cs,sum_coach_L5S_cs,sum_coach_L8S_cs,sum_conf_L1S_cs,sum_conf_L3S_cs,sum_conf_L5S_cs,sum_conf_L8S_cs,top_4_seed,ap_sos,ap_weighted_score,sum_under_12_ap_games,under_12_ap_rec,rank_team_rating_custom,rank_AdjEM,rank_AdjOE,top_8_team_rating_custom,top_6_AdjEM,top_6_AdjOE
2014,Colorado,57,Pac-12,south,True,Round of 64,Josh Scott,8,0.0,0.5375000000000001,0.478,145.3,36.099999999999994,74.30000000000001,55.15,48.75,16.5,9.3,9.5,1.3,51.2,104.44999999999999,100.5,3.9499999999999997,924.25,67.69999999999999,13.5,40.4,71.45,23.6,54.849999999999994,0.4295,5.3,17.4,0.3065,19.0,26.5,0.717,12.5,25.549999999999997,38.05,11.5,6.4,3.45,13.149999999999999,17.1,12,0,0,0,0,1,1,100,-1.5,0,1.48,0.8,0.4,0.33,10,8,0.556,65.097,107.9,95.4275,12.4727,26.0,26.0,26.0,26.0,26.0,21.0,20.0,21.0,20.0,15.0,21.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,0,0.166666667,0.0,0.0,0.0,0.0,0.0,0.166666667,0.166666667,0.166666667,23.88888888888889,0,0,-3.3416666666666694,15.78333333333332,0.166666667,0.0,5.0,10.0,70.0,0.0,0.166666667,0.166666667,0.166666667,9.574194677871148,0.33233134920635027,3.0,0.0,0.166666667,0.166666667,0.166666667,0.0,0.166666667,0.500000001,0.666666668,0,24.074074074074076,50.638047138047135,3.0,0.0,60.0,46.0,52.0,0,0,0
2014,Albany,7,AM East,south,True,Round of 64,Peter Hooley,16,0.0,0.5325,0.481,153.3,31.55,70.85,51.85,50.2,17.299999999999997,8.3,8.95,1.3,43.75,101.35,100.45,0.9,932.55,63.55,14.5,40.45,65.15,22.2,50.900000000000006,0.4355,4.6,13.100000000000001,0.34950000000000003,16.25,21.65,0.7484999999999999,9.75,23.4,33.15,11.149999999999999,5.35,3.0999999999999996,12.8,17.4,3,1,0,0,0,1,1,85,2.3,1,1.501,0.8,0.4,0.308,9,7,0.563,61.7185,102.179,103.893,-1.71363,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0,0,0.854999999999999,7.824999999999999,0.333333334,0.0,9.0,26.0,163.0,0.166666667,0.333333334,0.333333334,0.333333334,9.574194677871148,-4.601891534391534,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,25.35,51.35,1.0,1.0,57.0,62.0,62.0,0,0,0
2014,NC State,189,ACC,midwest,True,Round of 64,T.J. Warren,12,0.0,0.529,0.5,142.8,35.0,66.80000000000001,51.400000000000006,50.1,13.75,6.5,12.25,1.25,52.55,106.75,102.0,4.7,898.75,66.4,13.5,40.3,71.4,26.700000000000003,57.7,0.4615,4.4,14.55,0.301,13.7,20.5,0.666,11.7,23.75,35.4,13.399999999999999,4.35,4.75,10.75,17.700000000000003,3,0,2,0,0,0,0,84,-3.6,0,1.477,1.1,0.4,0.26,9,9,0.5,64.734,113.205,102.658,10.5467,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.333333333,0.333333333,0.5,26.0,0,0,-8.915624999999999,22.025,0.0,0.0,2.0,6.0,45.0,0.0,0.0,0.0,0.0,8.528843984962407,-0.9046329365079363,9.0,0.0,0.333333333,0.333333333,1.0,0.0,0.5,1.0,2.166666667,0,23.852941176470587,51.498366013071895,3.0,0.3333333333333333,63.0,49.0,30.0,0,0,0
2014,Cincinnati,52,AAC,east,True,Round of 64,Sean Kilpatrick,5,0.0,0.5245,0.47350000000000003,147.60000000000002,38.150000000000006,70.1,53.6,55.5,13.95,12.5,15.45,1.25,55.65,107.95,90.05000000000001,17.9,865.25,64.35,13.5,40.0,69.45,23.700000000000003,56.6,0.419,6.1,18.45,0.333,15.95,22.0,0.724,13.25,22.6,35.900000000000006,13.149999999999999,8.0,5.15,10.7,17.85,7,2,0,0,0,2,4,97,7.0,2,1.563,1.1,0.7,0.293,15,3,0.833,61.2764,109.197,90.1186,19.0788,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,19.0,15.0,13.0,7.0,10.0,7.0,11.0,15.0,0,0.833333334,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,19.833333333333332,0,0,7.553125,29.0,0.833333333,0.0,10.0,14.0,104.0,0.0,0.833333333,0.833333333,0.833333333,10.704272693452381,0.8238244047619061,5.0,0.0,0.5,0.5,0.5,0.0,0.5,0.833333334,0.833333334,0,23.505208333333332,45.57118055555555,1.0,0.0,40.0,25.0,46.0,0,0,0
2014,New Mexico State,194,WAC,west,True,Round of 64,Daniel Mullings,13,0.0,0.5794999999999999,0.5385,155.25,36.5,65.5,52.099999999999994,50.35,16.15,7.45,12.85,1.45,57.5,112.65,98.6,14.0,855.0,67.6,12.5,40.45,77.0,25.85,53.400000000000006,0.4845,5.800000000000001,15.100000000000001,0.383,19.45,28.450000000000003,0.685,11.4,23.85,35.25,13.05,5.1,6.05,12.8,17.6,14,4,0,0,0,2,5,96,12.4,2,1.507,1.1,0.4,0.372,12,4,0.75,65.3613,112.746,102.113,10.6331,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0,0,16.474999999999998,28.42499999999999,0.0,0.0,4.0,20.0,111.0,0.0,0.0,0.0,0.0,11.065630580357144,-1.9023412698412687,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166666667,0.666666667,0,24.959150326797385,52.0,0.0,0.0,14.0,48.0,31.0,0,0,0
2014,Providence,237,Big East,east,True,Round of 64,Bryce Cotton,11,0.0,0.546,0.4845,156.85,35.9,71.25,53.5,58.55,15.2,8.25,11.850000000000001,1.25,53.8,108.05,103.95,4.1499999999999995,916.3499999999999,65.1,13.5,41.650000000000006,73.25,24.45,57.0,0.4285,6.4,18.049999999999997,0.3535,18.0,22.95,0.786,12.2,23.85,36.1,14.3,5.6,4.800000000000001,12.0,17.45,8,0,0,0,0,0,2,87,0.1,2,1.572,1.2,0.4,0.336,10,8,0.556,63.2914,114.031,99.2945,14.7367,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0,0,3.954166666666667,24.824999999999996,0.0,0.0,9.0,10.0,175.0,0.0,0.0,0.0,0.0,10.704272693452381,0.5353571428571439,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.666666667,0,23.875816993464053,51.7156862745098,2.0,0.0,50.0,38.0,24.0,0,0,0
2014,Massachusetts,164,A-10,midwest,True,Round of 64,Chaz Williams,6,0.0,0.552,0.518,150.10000000000002,33.15,69.55,52.3,59.2,16.3,8.95,12.7,1.35,59.55,105.75,97.44999999999999,8.3,974.6,72.05000000000001,13.5,40.25,76.69999999999999,27.6,58.6,0.47050000000000003,5.65,15.55,0.361,15.95,23.799999999999997,0.6695,11.2,26.1,37.35,16.3,6.5,5.65,13.55,19.4,6,0,0,0,0,1,1,90,2.6,2,1.567,1.2,0.5,0.253,10,6,0.625,70.3142,109.841,95.6537,14.1875,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0,0,2.4392857142857176,12.775000000000013,0.0,0.0,15.0,30.0,177.0,0.0,0.0,0.0,0.0,8.528843984962407,-1.5339056776556772,0.0,0.0,0.0,0.0,0.0,0.333333333,0.333333333,0.5,0.833333334,0,25.594444444444445,51.85462962962963,0.0,0.0,54.0,41.0,44.0,0,0,0
2014,Duke,73,ACC,midwest,True,Round of 64,Jabari Parker,3,0.0,0.5925,0.558,159.6,33.75,70.25,51.8,54.55,11.649999999999999,10.5,7.7,1.4,64.35,122.0,101.25,20.8,893.5,66.95,13.5,40.15,82.0,27.8,58.45,0.475,9.65,24.1,0.40149999999999997,16.75,23.35,0.7195,11.3,22.9,34.25,15.2,7.05,3.1500000000000004,9.15,19.299999999999997,12,0,0,0,0,0,0,95,10.0,1,1.534,1.5,0.8,0.276,13,5,0.722,64.8311,124.75,99.4399,25.3098,4.0,4.0,6.0,6.0,10.0,8.0,8.0,8.0,7.0,16.0,23.0,18.0,17.0,11.0,8.0,5.0,6.0,4.0,0,3.999999999,1.0,0.0,1.0,1.0,0.5,0.833333333,2.1666666660000002,2.666666666,9.38888888888889,1,1,24.34166666666667,37.58333333333333,1.5,0.0,14.0,6.0,85.0,1.5,1.5,1.5,1.5,8.528843984962407,-0.9046329365079363,19.0,0.5,0.833333333,2.1666666660000002,2.666666666,0.5,0.833333333,2.1666666660000002,2.6666666660000002,1,20.86868686868687,35.72053872053872,7.0,0.42857142857142855,5.0,6.0,2.0,1,1,1
2014,American University,9,Patriot,west,True,Round of 64,Tony Wroblicky,15,0.0,0.587,0.5609999999999999,155.95,27.200000000000003,68.85,50.0,64.2,20.65,9.8,10.1,1.35,47.2,104.05000000000001,97.85,6.2,894.2,61.4,14.5,40.25,64.2,23.35,47.4,0.4925,6.5,17.299999999999997,0.375,11.1,16.0,0.692,7.25,22.05,29.25,15.0,6.0,3.45,14.2,18.55,8,1,0,0,0,1,2,86,6.7,1,1.679,1.2,0.4,0.27,13,5,0.722,59.8927,103.925,98.0491,5.87548,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0,0,7.920833333333331,18.67499999999999,0.0,0.0,2.0,9.0,88.0,0.0,0.0,0.0,0.0,11.065630580357144,-2.898654761904761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,26.0,52.0,0.0,0.0,38.0,54.0,60.0,0,0,0
2014,Weber State,348,Big Sky,west,True,Round of 64,Davion Berry,16,0.0,0.591,0.5405,155.85000000000002,28.200000000000003,72.65,52.45,54.85,16.5,6.699999999999999,9.5,1.4,53.95,109.15,99.55000000000001,9.6,925.7,66.25,14.0,40.4,72.9,24.05,50.7,0.47450000000000003,6.6,17.95,0.3655,18.25,25.4,0.718,8.55,26.35,34.85,13.149999999999999,4.55,4.3,12.2,17.9,10,0,0,0,0,0,0,86,6.3,0,1.575,1.0,0.3,0.409,14,6,0.7,63.2017,106.025,106.516,-0.49027,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0,0,5.692857142857146,25.675000000000004,0.0,0.0,24.0,18.0,128.0,0.0,0.0,0.0,0.0,11.065630580357144,-1.697497294372293,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,25.78298611111111,51.80555555555556,0.0,0.0,45.0,60.0,56.0,0,0,0
2014,Delaware,66,CAA,east,True,Round of 64,Davon Usher,13,0.0,0.547,0.502,149.8,30.299999999999997,69.35,49.75,40.75,12.1,8.35,9.0,1.3,56.3,110.9,102.65,8.25,966.5500000000001,71.9,13.5,40.0,79.80000000000001,26.75,60.7,0.4405,7.5,21.4,0.34950000000000003,18.8,26.6,0.708,11.4,25.799999999999997,37.150000000000006,10.9,6.0,3.7,10.05,18.6,10,1,1,0,0,3,0,90,5.7,2,1.376,1.2,0.7,0.309,14,2,0.875,70.5569,111.299,105.513,5.78601,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0,0,8.350000000000003,26.17500000000001,0.0,0.0,1.0,8.0,90.0,0.0,0.0,0.0,0.0,10.704272693452381,-2.897089947089946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,25.453405017921146,52.0,1.0,0.0,37.0,55.0,37.0,0,0,0
2014,Tulsa,312,C-USA,south,True,Round of 64,James Woodard,13,0.0,0.544,0.5035000000000001,144.4,29.400000000000002,70.0,49.75,51.45,14.399999999999999,9.9,10.8,1.3,51.95,106.25,99.1,7.15,944.9000000000001,69.65,13.5,40.3,74.55,25.25,56.2,0.45,6.1,18.35,0.32999999999999996,17.85,27.0,0.6639999999999999,10.3,24.75,35.05,13.0,6.949999999999999,3.8499999999999996,11.5,22.200000000000003,3,0,0,0,0,1,1,97,11.4,2,1.501,1.0,0.6,0.342,13,3,0.813,67.1059,105.972,96.6323,9.33939,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,0,0.166666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0,0,9.832142857142857,21.9,0.0,0.0,3.0,9.0,77.0,0.0,0.0,0.0,0.0,9.574194677871148,-3.754287574404762,0.0,0.0,0.0,0.0,0.0,0.0,0.166666667,0.500000001,0.666666668,0,25.043771043771045,51.85353535353536,0.0,0.0,29.0,51.0,57.0,0,0,0
2014,Ohio State,218,Big Ten,south,True,Round of 64,LaQuinton Ross,6,0.0,0.5555,0.5115000000000001,147.7,29.4,69.35,49.650000000000006,50.35,14.85,11.15,11.85,1.35,53.55,107.35,87.5,19.85,884.1500000000001,65.1,13.5,40.3,70.35,24.0,52.9,0.4535,6.15,18.3,0.33499999999999996,16.15,23.5,0.6885,9.65,23.549999999999997,33.2,12.100000000000001,7.300000000000001,4.4,11.05,16.25,3,0,0,0,0,2,0,84,3.7,4,1.496,1.0,0.7,0.298,10,8,0.556,64.0434,109.354,87.6797,21.6743,11.0,10.0,8.0,7.0,5.0,3.0,3.0,3.0,3.0,3.0,11.0,17.0,24.0,26.0,22.0,24.0,22.0,26.0,0,2.833333333,0.0,1.0,1.0,1.0,0.5,1.5,1.8333333330000001,2.833333333,12.666666666666666,0,1,13.091666666666663,22.775,4.666666666999999,0.0,33.0,27.0,162.0,3.0,4.666666666999999,4.666666666999999,4.666666666999999,9.574194677871148,1.001074735449736,24.0,0.5,1.5,1.8333333330000001,2.833333333,0.5,1.5,1.833333333,3.0,0,23.599326599326602,42.19191919191919,2.0,0.5,22.0,15.0,45.0,0,0,0
2014,Kansas State,134,Big 12,midwest,True,Round of 64,Marcus Foster,9,0.0,0.5185,0.486,140.45,36.1,69.6,52.3,65.85,14.6,9.649999999999999,7.85,1.25,52.2,105.9,94.25,11.65,902.85,65.69999999999999,13.5,40.4,70.25,24.75,57.25,0.433,6.05,18.15,0.3345,14.649999999999999,23.0,0.6375,13.1,23.55,36.650000000000006,16.3,6.35,2.8,11.6,21.200000000000003,6,0,0,0,0,0,0,85,0.6,2,1.634,1.2,0.4,0.274,10,8,0.556,63.6653,108.305,93.9099,14.3949,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,25.0,26.0,22.0,26.0,26.0,26.0,26.0,26.0,26.0,0,1.000000001,0.0,0.0,0.0,1.0,0.0,0.333333334,0.833333334,1.000000001,25.72222222222222,0,0,-1.0541666666666625,5.8583333333333485,0.666666668,0.0,8.0,13.0,123.0,0.0,0.666666668,0.666666668,0.666666668,8.528843984962407,3.207419642857144,14.0,0.0,0.166666667,0.166666667,0.333333334,0.0,0.333333334,1.000000001,1.3333333349999998,0,23.69097222222222,51.546875,1.0,0.0,58.0,39.0,51.0,0,0,0
2014,Louisiana,149,Sun Belt,west,True,Round of 64,Elfrid Payton,14,0.0,0.573,0.5345,151.85000000000002,37.599999999999994,67.30000000000001,52.599999999999994,46.45,15.5,10.45,10.35,1.35,61.0,113.80000000000001,100.85,12.95,990.25,72.65,13.5,40.8,84.4,29.5,61.55,0.47850000000000004,6.9,19.0,0.364,18.450000000000003,27.299999999999997,0.6765000000000001,13.6,24.95,38.6,13.65,7.699999999999999,4.3,13.5,20.65,18,2,0,0,0,3,3,102,5.3,2,1.48,1.0,0.6,0.316,11,7,0.611,68.8604,109.939,104.85,5.08877,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0,0,3.5916666666666686,28.85,0.0,0.0,1.0,11.0,114.0,0.0,0.0,0.0,0.0,11.065630580357144,-2.249999999999999,2.0,0.0,0.0,0.0,0.0,0.0,0.166666667,0.333333334,0.500000001,0,25.73569023569024,51.93265993265993,0.0,0.0,51.0,56.0,43.0,0,0,0
2014,New Mexico,193,MWC,south,True,Round of 64,Cameron Bairstow,7,0.0,0.5765,0.52,154.39999999999998,33.05,72.6,54.5,61.599999999999994,13.899999999999999,7.550000000000001,13.399999999999999,1.4,60.900000000000006,113.05,99.85,13.2,886.8,65.55000000000001,13.5,40.3,74.6,24.75,52.9,0.46699999999999997,5.6,15.950000000000001,0.34850000000000003,19.5,26.65,0.7275,10.100000000000001,26.35,36.45,15.25,4.949999999999999,4.9,10.5,16.299999999999997,13,1,0,0,0,0,4,90,9.3,0,1.618,1.7,0.5,0.274,15,3,0.833,64.7417,113.782,96.2346,17.5475,23.0,22.0,19.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,25.0,21.0,0,0.333333334,0.0,0.0,0.0,0.0,0.0,0.166666667,0.333333334,0.333333334,24.88888888888889,0,0,11.897619047619049,30.55833333333334,0.500000001,0.0,11.0,23.0,120.0,0.0,0.500000001,0.500000001,0.500000001,9.574194677871148,-1.2226461038961034,0.0,0.0,0.0,0.0,0.0,0.0,0.333333334,0.333333334,0.666666667,0,24.6078431372549,50.01307189542484,0.0,0.0,27.0,30.0,26.0,0,0,0
2014,Oklahoma State,220,Big 12,west,True,Round of 64,Marcus Smart,9,0.0,0.5840000000000001,0.5375,156.5,29.1,69.15,50.099999999999994,54.75,13.0,11.35,13.8,1.45,65.15,115.2,91.75,23.5,962.0,70.15,13.5,40.7,82.2,27.200000000000003,57.45,0.47250000000000003,7.5,20.1,0.373,20.4,28.35,0.7195,9.899999999999999,25.9,35.8,14.95,8.05,5.1,10.5,18.9,12,2,0,0,0,4,0,97,3.3,4,1.527,1.2,0.6,0.35,8,10,0.444,66.9981,115.772,94.2393,21.5328,9.0,8.0,7.0,5.0,9.0,7.0,7.0,7.0,6.0,11.0,9.0,11.0,8.0,19.0,26.0,26.0,26.0,26.0,0,1.333333334,0.0,0.0,1.0,0.0,0.0,0.0,0.166666667,0.166666667,12.61111111111111,0,1,21.32166666666667,34.56666666666668,0.0,0.0,7.0,14.0,139.0,0.0,0.0,0.0,0.0,11.065630580357144,3.207419642857144,5.0,0.0,0.0,0.166666667,0.166666667,0.0,0.166666667,1.1666666670000003,1.666666668,0,23.428315412186382,43.392473118279575,2.0,0.5,9.0,16.0,19.0,0,0,0
2014,Cal Poly,36,Big West,midwest,True,Round of 64,Chris Eversley,16,0.0,0.498,0.46299999999999997,144.7,31.55,69.55,49.25,54.3,13.25,10.45,7.8,1.15,44.7,101.75,104.35,-2.6999999999999997,799.35,61.95,13.0,40.0,63.0,22.3,55.25,0.403,6.6,19.65,0.3405,11.75,16.75,0.7035,10.95,21.1,32.05,12.100000000000001,6.5,2.65,9.7,17.799999999999997,5,0,0,0,0,0,0,77,-2.4,1,1.565,1.4,0.7,0.246,6,10,0.375,58.8564,103.247,103.846,-0.599368,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0,0,-9.20625,6.100000000000001,0.0,0.0,4.0,13.0,116.0,0.0,0.0,0.0,0.0,8.528843984962407,-2.414798280423281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,25.90277777777778,51.951388888888886,0.0,0.0,64.0,61.0,61.0,0,0,0
2014,Arizona State,12,Pac-12,midwest,True,Round of 64,Jahii Carson,10,0.0,0.5715,0.534,154.8,24.2,71.0,49.2,57.75,14.55,7.85,14.75,1.35,61.35,108.75,92.05000000000001,16.7,973.7,70.9,13.5,40.7,78.4,26.55,57.400000000000006,0.46099999999999997,8.4,21.200000000000003,0.395,16.95,24.5,0.692,8.4,28.45,36.849999999999994,15.5,5.65,6.550000000000001,11.65,19.5,9,2,0,0,0,1,6,89,0.9,1,1.527,1.0,0.4,0.33,10,8,0.556,67.6129,110.175,94.7808,15.3941,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,0,0.333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.166666667,0.166666667,26.0,0,0,2.915000000000002,6.050000000000004,0.0,0.0,6.0,10.0,126.0,0.0,0.0,0.0,0.0,8.528843984962407,0.33233134920635027,7.0,0.0,0.0,0.166666667,0.333333334,0.166666667,0.666666667,1.0,1.333333333,0,24.875,50.989583333333336,1.0,1.0,53.0,34.0,42.0,0,0,0
2014,Nebraska,190,Big Ten,west,True,Round of 64,Terran Petteway,11,0.0,0.542,0.491,148.9,24.8,73.4,49.55,45.55,15.350000000000001,10.7,8.899999999999999,1.25,45.3,101.9,95.25,6.65,879.1999999999999,65.45,13.5,40.0,66.75,22.3,51.5,0.4325,6.0,17.4,0.348,16.15,22.799999999999997,0.708,8.05,24.7,32.7,10.149999999999999,7.0,2.9,11.15,19.4,6,0,0,0,0,0,0,82,0.2,1,1.423,0.8,0.5,0.283,11,7,0.611,64.698,108.82,95.6836,13.1363,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0,0,-5.889285714285713,7.875000000000007,0.0,0.0,0.0,7.0,70.0,0.0,0.0,0.0,0.0,11.065630580357144,1.001074735449736,1.0,0.0,0.0,0.0,0.0,0.166666667,0.333333334,0.333333334,0.833333334,0,24.264814814814816,51.14444444444444,2.0,0.5,61.0,42.0,48.0,0,0,0
2014,VCU,338,A-10,south,True,Round of 64,Juvonte Reddic,5,0.0,0.521,0.4845,146.10000000000002,34.15,68.1,50.1,50.95,14.6,16.5,10.95,1.2,58.2,105.35,88.3,17.1,973.3,71.0,13.5,40.55,75.85,26.4,62.45,0.4235,7.699999999999999,21.25,0.3625,15.25,22.6,0.6755,13.4,23.75,37.150000000000006,13.45,11.85,4.05,12.45,19.25,14,0,0,0,0,5,1,97,8.9,0,1.505,1.0,0.8,0.248,12,4,0.75,69.3132,108.679,88.4655,20.2135,14.0,14.0,10.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,0,1.166666668,0.0,0.0,1.0,0.0,0.166666667,1.000000001,1.000000001,1.166666668,23.77777777777778,0,0,8.748809523809523,20.54166666666667,1.5000000029999998,0.0,18.0,27.0,152.0,0.833333335,1.5000000029999998,1.5000000029999998,1.5000000029999998,9.574194677871148,-1.5339056776556772,9.0,0.166666667,1.000000001,1.000000001,1.000000001,0.166666667,0.333333334,0.500000001,0.500000001,0,24.809764309764308,49.75925925925926,0.0,0.0,35.0,22.0,50.0,0,0,0
2014,North Carolina Central,202,MEAC,east,True,Round of 64,Jeremy Ingram,14,0.0,0.563,0.521,151.45,34.8,70.0,52.75,60.9,15.2,12.65,13.2,1.35,59.6,110.35,87.8,22.6,869.4,66.9,13.0,40.45,74.55000000000001,25.95,55.25,0.47050000000000003,5.6,16.65,0.3375,17.0,24.0,0.707,11.25,23.5,34.75,15.850000000000001,8.6,4.25,11.899999999999999,19.2,7,0,0,0,0,3,0,92,16.8,0,1.595,1.4,0.7,0.354,16,1,0.941,62.708,107.276,98.9836,8.29208,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0,0,16.75,28.674999999999997,0.0,0.0,0.0,10.0,117.0,0.0,0.0,0.0,0.0,10.704272693452381,-4.161630036630037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166666667,0.166666667,0,25.04204204204204,52.0,1.0,0.0,13.0,52.0,53.0,0,0,0
2014,Milwaukee,174,Horizon,east,True,Round of 64,Jordan Aaron,15,0.0,0.558,0.5065,150.3,26.35,69.05000000000001,48.650000000000006,58.099999999999994,18.05,8.2,6.65,1.35,47.85,102.25,104.05000000000001,-1.8000000000000003,873.0,69.35,12.5,40.35,71.55,23.6,53.2,0.4435,6.7,20.950000000000003,0.319,17.75,24.0,0.74,8.649999999999999,24.35,33.0,13.65,5.699999999999999,2.6500000000000004,14.15,18.450000000000003,4,0,0,0,0,1,1,86,-5.5,3,1.604,0.9,0.4,0.315,7,9,0.438,65.9973,104.63,104.266,0.3633,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166666667,26.0,0,0,-5.9350000000000005,2.3500000000000014,0.0,0.0,3.0,10.0,94.0,0.0,0.0,0.0,0.0,10.704272693452381,-2.4288062169312172,2.0,0.0,0.0,0.0,0.166666667,0.166666667,0.5,0.5,0.666666667,0,24.92483660130719,51.73366013071895,1.0,0.0,62.0,59.0,59.0,0,0,0
