season,#,Team,Dbl Dbl,Tpl Dbl,40 Pts,20 Reb,20 Ast,5 Stl,5 Blk,High Game,MOV,Techs,HOB,Ast/TO,Stl/TO,FT/FGA,W's,L's,Win %
2009,70,Florida Gulf Coast,9,0,0,0,0,5,1,85,-6,0,1.611,0.8,0.5,0.314,7,13,0.35
2009,189,Marist,5,0,0,0,0,1,0,86,-6,0,1.51,0.8,0.3,0.237,4,14,0.222
2009,272,Western Illinois,2,0,0,0,0,1,0,74,-6,1,1.56,0.9,0.4,0.221,6,12,0.333
2009,298,Cal Poly,2,0,0,0,0,0,0,95,-6.1,2,1.435,0.9,0.4,0.24,3,13,0.188
2009,72,Fairleigh Dickinson,9,0,0,0,0,1,1,97,-6.3,1,1.512,0.8,0.4,0.263,6,12,0.333
2009,104,Missouri State,7,0,0,0,0,0,0,71,-6.3,0,1.582,0.9,0.4,0.244,3,15,0.167
2009,257,Florida A&M,3,0,0,0,0,2,0,79,-6.4,1,1.446,0.7,0.5,0.223,6,10,0.375
2009,273,Northern Illinois,2,0,0,0,0,0,0,83,-6.4,2,1.507,0.7,0.5,0.244,5,11,0.313
2009,116,Louisiana-Monroe,7,0,0,0,0,0,0,94,-6.5,3,1.473,0.7,0.4,0.315,6,12,0.333
2009,208,Texas Tech,4,0,0,0,0,0,0,86,-6.6,1,1.589,1,0.4,0.288,3,13,0.188
2009,232,Eastern Michigan,4,0,0,0,0,0,0,84,-6.6,1,1.551,0.7,0.4,0.242,6,10,0.375
2009,324,Monmouth,0,0,0,0,0,0,0,77,-6.7,2,1.633,1,0.4,0.254,6,12,0.333
2009,49,Charleston Southern,10,0,0,0,0,0,0,90,-6.9,0,1.491,0.9,0.4,0.152,4,14,0.222
2009,182,East Carolina,5,0,0,0,0,0,2,91,-6.9,0,1.59,1.1,0.4,0.292,5,11,0.313
2009,323,Grambling State,0,0,0,0,0,0,0,86,-7.1,0,1.545,0.9,0.4,0.193,4,14,0.222
2009,171,Lafayette,5,0,0,0,0,0,0,84,-7.3,0,1.595,0.8,0.4,0.252,4,10,0.286
2009,308,Loyola (IL),1,0,0,0,0,1,0,72,-7.3,0,1.512,0.9,0.5,0.226,6,12,0.333
2009,241,Rice,4,0,0,0,0,0,0,88,-7.4,1,1.626,1.1,0.3,0.186,4,12,0.25
2009,330,Oregon State,0,0,0,0,0,1,0,77,-7.4,0,1.549,1,0.6,0.173,7,11,0.389
2009,31,Iowa State,11,0,1,0,0,0,0,78,-7.6,0,1.579,1.1,0.3,0.19,4,12,0.25
2009,54,UNC Greensboro,10,0,0,0,0,1,2,89,-7.6,1,1.475,0.8,0.4,0.242,4,16,0.2
2009,91,Towson,8,1,0,0,0,1,2,98,-7.6,5,1.575,1.1,0.6,0.229,5,13,0.278
2009,202,Virginia,4,0,0,0,0,1,0,88,-7.7,2,1.488,0.8,0.4,0.222,4,12,0.25
2009,55,Georgia Tech,10,2,0,0,0,1,3,84,-7.8,2,1.569,0.8,0.5,0.209,2,14,0.125
2009,120,St. John's,7,0,0,0,0,0,0,84,-7.8,3,1.491,0.7,0.5,0.235,6,12,0.333
2009,156,South Florida,6,0,0,0,0,0,1,80,-7.8,0,1.613,1.1,0.4,0.188,4,14,0.222
2009,157,Brown,6,1,0,1,0,0,2,69,-8.1,0,1.569,0.9,0.3,0.211,3,11,0.214
2009,238,San Francisco,4,0,0,0,0,1,0,73,-8.1,2,1.555,0.9,0.4,0.285,3,11,0.214
2009,89,Arkansas,8,1,0,0,0,2,0,91,-8.2,3,1.448,0.8,0.6,0.184,2,14,0.125
2009,213,Florida Atlantic,4,0,0,0,0,0,3,88,-8.3,4,1.528,1,0.4,0.243,2,16,0.111
2009,163,Georgia Southern,5,0,0,0,0,0,0,87,-8.4,2,1.434,0.8,0.5,0.189,5,15,0.25
2009,73,Southern Mississippi,9,0,0,0,0,0,0,84,-8.6,2,1.415,1,0.5,0.273,4,12,0.25
2009,96,St. Francis (PA),7,0,0,0,0,0,0,78,-8.7,2,1.648,1,0.4,0.24,3,15,0.167
2009,223,Toledo,4,0,0,0,0,1,0,75,-9,0,1.544,0.7,0.4,0.264,5,11,0.313
2009,311,Southern Methodist,1,0,0,0,0,0,1,77,-9,0,1.47,0.7,0.3,0.177,3,13,0.188
2009,287,Detroit-Mercy,2,0,0,0,0,2,0,78,-9.2,0,1.499,0.6,0.4,0.232,2,16,0.111
2009,236,Alcorn State,4,0,0,0,0,4,0,89,-9.6,4,1.432,0.8,0.6,0.285,4,14,0.222
2009,271,Hartford,2,0,0,0,0,0,0,76,-9.6,0,1.602,0.9,0.5,0.201,2,14,0.125
2009,211,Furman,4,0,0,0,0,0,0,82,-9.7,0,1.515,0.8,0.4,0.246,4,16,0.2
2009,256,Colorado State,3,0,0,0,0,1,0,79,-9.7,0,1.462,0.8,0.5,0.274,4,12,0.25
2009,246,Rutgers,3,1,0,0,0,2,2,76,-9.8,1,1.484,0.7,0.4,0.171,2,16,0.111
2009,276,North Florida,2,0,0,0,0,1,2,78,-9.9,0,1.525,0.8,0.4,0.177,6,14,0.3
2009,172,UMKC,5,0,0,0,0,1,1,88,-10.1,2,1.448,0.8,0.5,0.265,3,15,0.167
2009,151,Northwestern State,6,0,0,0,0,0,2,80,-11.3,4,1.549,0.7,0.5,0.23,3,13,0.188
2009,105,Maryland-Eastern Shore,7,0,0,0,0,0,0,83,-11.4,2,1.47,0.6,0.3,0.265,3,13,0.188
2009,220,Pepperdine,4,1,0,0,0,1,0,69,-11.4,0,1.47,0.7,0.5,0.171,5,9,0.357
2009,312,Indiana,1,0,0,0,0,0,0,81,-11.4,2,1.54,0.7,0.3,0.243,1,17,0.056
2009,278,Central Arkansas,2,0,0,0,0,1,0,79,-11.8,0,1.473,0.7,0.4,0.312,3,13,0.188
2009,316,Colorado,1,0,0,0,0,1,0,76,-11.9,0,1.511,0.7,0.5,0.273,1,15,0.063
2009,263,Georgia,3,0,0,0,0,0,0,90,-12.6,0,1.525,0.7,0.4,0.187,3,13,0.188
2009,303,Oregon,1,0,0,0,0,0,0,84,-12.8,1,1.532,0.8,0.5,0.235,2,16,0.111
2009,247,UNC Wilmington,3,1,0,0,0,2,0,103,-13.5,1,1.546,1,0.6,0.188,3,15,0.167
2009,321,Air Force,0,0,0,0,0,0,0,66,-13.5,0,1.61,0.8,0.3,0.217,0,16,0
2009,127,Southeast Missouri State,6,0,0,0,0,0,0,82,-13.8,3,1.469,0.9,0.4,0.214,0,18,0
2009,242,Loyola Marymount,3,0,0,0,0,0,1,65,-14.2,0,1.493,0.7,0.6,0.228,2,12,0.143
2009,265,Kennesaw State,3,0,0,0,0,4,0,88,-14.5,0,1.493,0.8,0.5,0.157,3,17,0.15
2009,87,DePaul,8,0,0,0,0,1,0,82,-16.4,0,1.494,0.9,0.5,0.162,0,18,0
2009,280,Sacramento State,2,0,1,0,0,0,0,74,-16.4,1,1.5,0.7,0.3,0.269,1,15,0.063
2009,226,Fordham,4,0,0,0,0,1,1,71,-20,0,1.497,0.9,0.5,0.198,1,15,0.063
2008,143,Memphis,6,1,0,1,0,0,1,99,20.3,1,1.533,1.4,0.8,0.248,16,0,1
2008,99,Gonzaga,7,0,0,0,0,5,1,101,20.1,0,1.561,1.2,0.7,0.28,13,1,0.929
2008,72,Davidson,8,0,1,0,0,4,0,95,16.9,0,1.584,1.4,0.7,0.207,20,0,1
2008,180,Kansas,5,0,0,0,0,0,0,109,16.8,1,1.605,1.3,0.5,0.292,13,3,0.813
2008,23,Saint Mary's,12,1,0,0,0,3,0,100,16.3,1,1.571,1.2,0.7,0.257,12,2,0.857
2008,121,Cornell,6,0,0,0,0,0,0,94,12.7,0,1.516,1.2,0.4,0.293,14,0,1
2008,50,South Alabama,10,1,0,0,0,3,1,97,12.6,0,1.628,1.3,0.5,0.326,16,2,0.889
2008,91,Portland State,8,1,0,0,0,1,1,108,12.6,5,1.631,1.2,0.5,0.301,14,2,0.875
2008,326,Western Kentucky,0,0,0,0,0,0,0,94,11.8,0,1.45,0.9,0.5,0.221,16,2,0.889
2008,4,UCLA,17,2,0,1,0,3,0,85,11.3,0,1.514,1.1,0.7,0.294,16,2,0.889
2008,21,North Carolina,13,1,0,1,0,1,2,103,11.3,0,1.526,1.1,0.5,0.293,14,2,0.875
2008,83,IUPUI,8,0,0,0,0,0,0,90,11.3,2,1.562,1.3,0.7,0.264,15,3,0.833
2008,156,Alabama State,5,0,0,0,1,0,0,103,11.2,3,1.567,1.3,0.4,0.257,15,3,0.833
2008,176,Wisconsin,5,0,0,0,0,2,0,80,11.1,0,1.543,1.1,0.5,0.301,16,2,0.889
2008,58,George Mason,9,0,0,0,0,0,0,96,10.8,0,1.546,1.3,0.5,0.258,12,6,0.667
2008,76,Tennessee,8,0,0,0,0,2,0,104,10.8,3,1.565,1.3,0.6,0.232,14,2,0.875
2008,233,Oral Roberts,4,1,1,0,0,1,1,88,10.8,2,1.586,1.1,0.5,0.299,16,2,0.889
2008,15,Morgan State,14,2,0,0,0,1,3,89,10.6,0,1.469,0.8,0.5,0.26,14,2,0.875
2008,55,Cal State Fullerton,9,0,0,0,0,3,0,94,10.4,0,1.514,1.1,0.7,0.254,12,4,0.75
2008,60,Cal State Northridge,9,0,0,1,0,3,0,100,10.3,0,1.564,1.1,0.6,0.225,12,4,0.75
2008,291,Stephen F. Austin,2,0,0,0,0,1,0,81,10,4,1.548,1.1,0.5,0.306,13,3,0.813
2008,94,Louisville,7,1,0,0,0,1,0,90,9.8,0,1.589,1.2,0.7,0.24,14,4,0.778
2008,178,VCU,5,1,0,0,0,2,3,83,9.7,0,1.537,1,0.7,0.257,15,3,0.833
2008,267,Winthrop,3,0,0,0,0,4,1,85,9.6,0,1.519,1.1,0.8,0.199,10,4,0.714
2008,129,Nevada,6,0,0,0,0,0,2,98,9.5,3,1.565,1.3,0.4,0.286,12,4,0.75
2008,161,New Mexico,5,1,0,0,0,1,0,100,9.4,0,1.626,1.6,0.7,0.236,11,5,0.688
2008,211,New Mexico State,4,0,0,0,0,0,0,106,9.4,1,1.547,1.2,0.6,0.215,12,4,0.75
2008,262,Duke,3,0,0,0,0,1,0,95,9.4,4,1.5,1.1,0.7,0.281,13,3,0.813
2008,213,Xavier,4,0,0,0,0,0,0,86,9.3,0,1.639,1.1,0.4,0.328,14,2,0.875
2008,9,Rider,16,2,0,2,0,0,3,102,9.2,0,1.551,1.1,0.6,0.246,13,5,0.722
2008,39,Robert Morris,11,2,0,0,0,4,0,95,9.2,5,1.633,1.1,0.6,0.199,16,2,0.889
2008,150,Butler,6,0,0,0,0,1,0,89,9.2,0,1.578,1.3,0.7,0.248,16,2,0.889
2008,195,Western Michigan,5,0,0,0,0,0,0,100,8.8,0,1.468,0.8,0.3,0.396,12,4,0.75
2008,56,Brigham Young,9,0,0,0,0,1,1,92,8.4,0,1.654,1.3,0.4,0.242,14,2,0.875
2008,104,Brown,7,0,0,0,0,3,0,78,8.4,0,1.601,1.1,0.7,0.415,11,3,0.786
2008,186,Belmont,5,0,0,0,0,1,0,99,8.4,0,1.62,1.3,0.6,0.244,14,2,0.875
2008,202,Lamar,4,0,0,0,0,1,0,103,8.3,5,1.622,1.2,0.6,0.274,13,3,0.813
2008,102,Murray State,7,0,0,0,0,0,0,98,8.2,2,1.581,1.1,0.5,0.281,13,7,0.65
2008,84,Jacksonville,8,0,0,0,0,0,0,100,7.6,0,1.569,0.9,0.5,0.328,12,4,0.75
2008,259,Purdue,3,0,0,0,0,3,0,83,7.6,0,1.635,1.2,0.7,0.267,15,3,0.833
2008,110,Georgetown,7,0,0,0,0,0,3,84,7.3,2,1.605,1,0.5,0.26,15,3,0.833
2008,261,Houston,3,0,2,0,0,1,0,99,7.1,3,1.483,1.1,0.8,0.227,11,5,0.688
2008,236,Siena,4,0,0,0,0,0,0,97,7,0,1.542,1.4,0.9,0.259,13,5,0.722
2008,27,UMBC,12,0,0,0,0,0,1,86,6.9,0,1.564,1.7,0.6,0.226,13,3,0.813
2008,19,Kansas State,14,0,2,0,0,0,0,100,6.8,4,1.54,1.1,0.5,0.25,10,6,0.625
2008,123,Utah State,6,0,0,0,0,0,0,88,6.7,2,1.653,1.3,0.4,0.323,12,4,0.75
2008,41,UNC Greensboro,11,3,0,0,0,0,4,89,6.5,0,1.577,1.1,0.6,0.268,12,8,0.6
2008,106,Drake,7,0,0,0,0,1,2,83,6.4,0,1.59,1.3,0.6,0.282,15,3,0.833
2008,284,Mount St. Mary's,2,0,0,0,0,1,0,97,6.4,4,1.522,1,0.5,0.255,11,7,0.611
2008,75,Kent State,8,1,0,0,0,1,1,83,6.3,4,1.553,0.8,0.6,0.342,13,3,0.813
2008,206,Pacific,4,0,0,0,0,0,0,95,6.3,0,1.58,1,0.4,0.255,11,5,0.688
2008,297,Akron,2,0,0,0,0,0,0,80,6.3,1,1.565,1,0.5,0.281,11,5,0.688
2008,26,Mississippi State,12,4,0,0,0,0,9,89,6.1,3,1.472,0.8,0.3,0.262,12,4,0.75
2008,1,Connecticut,19,2,0,0,0,1,11,98,5.9,1,1.536,1.1,0.4,0.344,13,5,0.722
2008,187,Northern Arizona,5,0,0,0,0,0,0,86,5.9,0,1.615,1.1,0.5,0.391,11,5,0.688
2008,10,Austin Peay,15,0,1,0,0,5,0,116,5.8,5,1.579,1.1,0.8,0.338,16,4,0.8
2008,66,Sam Houston State,8,0,0,0,0,1,1,93,5.8,1,1.702,1.1,0.5,0.264,10,6,0.625
2008,162,San Diego,5,0,0,0,0,3,1,86,5.8,0,1.577,1.1,0.6,0.214,11,3,0.786
2008,112,Texas,7,0,0,0,0,0,1,84,5.7,4,1.443,1.2,0.6,0.217,13,3,0.813
2008,220,North Dakota State,4,0,0,0,0,0,0,102,5.6,0,1.559,1,0.4,0.32,10,8,0.556
2008,113,Michigan State,7,0,0,0,0,0,1,103,5.5,0,1.697,1.3,0.4,0.223,12,6,0.667
2008,59,Boise State,9,0,0,0,0,0,0,95,5.4,2,1.634,1.2,0.4,0.255,12,4,0.75
2008,109,Marquette,7,0,0,0,0,3,0,96,5.4,2,1.59,1.2,0.7,0.25,11,7,0.611
2008,191,West Virginia,5,0,0,0,0,0,1,89,5.4,1,1.582,1.4,0.6,0.268,11,7,0.611
2008,277,Temple,2,0,0,0,0,0,0,96,5.3,0,1.61,1.6,0.6,0.234,11,5,0.688
2008,308,American University,1,0,0,0,0,0,0,87,5.3,2,1.575,0.9,0.3,0.379,10,4,0.714
2008,163,UNLV,5,0,0,0,0,3,0,79,5.1,0,1.649,1.5,0.7,0.213,12,4,0.75
2008,63,Clemson,9,1,0,0,0,3,0,97,5,1,1.507,1.1,0.6,0.167,10,6,0.625
2008,70,Stanford,8,0,0,0,0,0,3,82,5,0,1.567,1.1,0.4,0.297,13,5,0.722
2008,17,Vermont,14,2,0,1,0,2,3,94,4.9,0,1.568,1,0.4,0.271,9,7,0.563
2008,166,UAB,5,0,1,0,0,0,0,101,4.9,1,1.538,1,0.4,0.327,12,4,0.75
2008,192,Delaware State,5,0,0,0,0,0,0,81,4.9,0,1.522,1.2,0.5,0.211,10,6,0.625
2008,271,Hampton,2,0,0,0,0,1,0,87,4.9,0,1.54,0.7,0.5,0.285,11,5,0.688
2008,331,UC Santa Barbara,0,0,0,0,0,0,0,87,4.9,0,1.625,1.1,0.6,0.29,12,4,0.75
2008,22,Indiana,13,0,0,1,0,1,0,85,4.8,2,1.526,1,0.5,0.305,14,4,0.778
2008,31,High Point,11,0,1,0,0,0,3,99,4.8,0,1.633,1.3,0.4,0.194,8,6,0.571
2008,216,Lipscomb,4,0,0,0,0,0,0,91,4.8,0,1.562,1.1,0.5,0.278,9,7,0.563
2008,3,Notre Dame,18,0,1,0,0,0,0,98,4.7,0,1.656,1.4,0.4,0.266,14,4,0.778
2008,120,Sacred Heart,6,0,0,0,0,2,0,92,4.7,1,1.566,1.2,0.7,0.215,13,5,0.722
2008,74,Central Connecticut State,8,1,0,0,0,0,3,100,4.6,1,1.586,1.2,0.4,0.195,10,8,0.556
2008,307,Washington State,1,0,0,0,0,0,0,76,4.6,0,1.588,1.4,0.7,0.259,11,7,0.611
2008,8,Massachusetts,16,1,0,0,0,0,5,100,4.5,1,1.59,1.2,0.5,0.259,10,6,0.625
2008,231,Illinois State,4,0,0,1,0,0,0,80,4.5,3,1.6,1.1,0.5,0.229,13,5,0.722
2008,252,Miami (OH),3,0,0,0,0,0,1,76,4.5,0,1.508,0.9,0.5,0.239,9,7,0.563
2008,319,UCF,1,0,0,0,0,0,0,110,4.4,1,1.603,1.2,0.6,0.289,9,7,0.563
2008,30,Mississippi Valley State,12,0,0,0,0,0,1,98,4.3,3,1.562,0.9,0.4,0.313,12,6,0.667
2008,95,Cleveland State,7,0,0,0,0,1,1,81,4.2,0,1.544,0.9,0.5,0.273,12,6,0.667
2008,116,Ohio State,7,0,0,0,0,0,0,80,4.2,2,1.54,1,0.5,0.187,10,8,0.556
2008,32,Georgia Southern,11,0,0,0,0,3,0,98,4.1,0,1.561,1.2,0.6,0.237,13,7,0.65
2008,25,Liberty,12,0,0,0,0,2,0,88,3.8,0,1.657,1.3,0.5,0.214,7,7,0.5
2008,68,Niagara,8,0,2,0,0,2,0,96,3.7,0,1.488,0.9,0.6,0.355,12,6,0.667
2008,114,Southern Illinois,7,0,0,0,0,0,0,80,3.7,0,1.557,0.9,0.5,0.306,11,7,0.611
2008,140,Oakland,6,0,0,0,0,1,1,114,3.6,0,1.508,1,0.6,0.309,11,7,0.611
2008,173,San Diego State,5,0,0,0,0,0,0,86,3.6,0,1.499,0.9,0.5,0.256,9,7,0.563
2008,98,North Texas,7,0,0,0,0,0,0,90,3.5,0,1.421,0.8,0.4,0.287,10,8,0.556
2008,142,Tulsa,6,1,0,0,0,0,5,91,3.5,0,1.519,0.9,0.4,0.263,8,8,0.5
2008,145,Weber State,6,1,0,2,0,0,1,89,3.4,5,1.56,0.8,0.3,0.366,10,6,0.625
2008,71,Ohio,8,0,0,0,0,0,0,94,3.3,0,1.629,0.9,0.5,0.292,9,7,0.563
2008,147,Arkansas,6,0,0,0,0,0,2,87,3.3,0,1.543,1,0.4,0.22,9,7,0.563
2008,134,Albany,6,0,0,0,0,0,0,80,3.2,0,1.528,1,0.4,0.295,10,6,0.625
2008,189,Old Dominion,5,0,0,0,0,2,1,79,3.2,0,1.598,1.3,0.7,0.204,11,7,0.611
2008,237,USC,4,2,0,0,0,0,2,95,3.2,1,1.474,0.9,0.4,0.259,11,7,0.611
2008,263,Norfolk State,3,0,0,0,0,3,1,97,3.2,0,1.408,0.7,0.6,0.207,11,5,0.688
2008,38,Alabama A&M,11,3,0,0,0,1,8,94,3.1,0,1.449,0.7,0.5,0.314,11,7,0.611
2008,155,Navy,6,0,0,0,0,2,0,99,3,1,1.561,1,0.7,0.294,9,5,0.643
2008,185,Loyola (MD),5,0,0,0,0,0,1,88,3,0,1.605,1.1,0.4,0.322,12,6,0.667
2008,37,Appalachian State,11,1,0,0,0,0,5,92,2.9,0,1.566,1.1,0.5,0.263,13,7,0.65
2008,54,Pittsburgh,9,0,0,0,0,1,0,98,2.9,0,1.595,1.3,0.5,0.214,10,8,0.556
2008,12,Gardner-Webb,15,0,0,1,0,1,1,96,2.8,0,1.644,1.1,0.5,0.223,9,7,0.563
2008,221,East Tennessee State,4,0,0,0,0,1,0,96,2.8,0,1.454,0.8,0.6,0.281,11,5,0.688
2008,212,Charlotte,4,0,0,0,0,3,0,89,2.6,1,1.544,1,0.6,0.278,9,7,0.563
2008,254,UNC Asheville,3,0,0,0,0,1,1,90,2.6,0,1.618,1.4,0.6,0.22,10,4,0.714
2008,325,Utah,0,0,0,0,0,0,0,82,2.5,1,1.596,1.2,0.4,0.246,7,9,0.438
2008,64,Saint Joseph's,9,1,0,0,0,1,1,98,2.4,1,1.551,1.2,0.6,0.312,9,7,0.563
2008,7,Wagner,17,0,0,1,0,1,0,100,2.3,7,1.532,0.9,0.4,0.23,15,3,0.833
2008,125,Marist,6,0,0,0,0,0,0,88,2.3,0,1.494,0.9,0.4,0.236,11,7,0.611
2008,131,Duquesne,6,1,0,0,0,0,5,102,2.3,0,1.617,1.2,0.6,0.274,7,9,0.438
2008,2,Tennessee Tech,19,0,0,0,0,1,2,100,2.1,0,1.542,0.9,0.5,0.306,10,10,0.5
2008,73,Illinois-Chicago,8,0,0,1,0,0,3,91,2.1,0,1.566,1.2,0.5,0.226,9,9,0.5
2008,135,Boston University,6,0,0,0,0,3,0,97,2.1,0,1.621,1,0.6,0.252,9,7,0.563
2008,316,Louisiana,1,0,0,0,0,0,0,87,2.1,0,1.456,0.7,0.5,0.255,11,7,0.611
2008,117,Chattanooga,7,0,0,0,0,0,0,96,1.9,0,1.58,0.9,0.4,0.297,13,7,0.65
2008,218,Stetson,4,0,0,0,0,0,0,94,1.9,0,1.395,0.5,0.4,0.282,11,5,0.688
2008,78,Arizona,8,1,0,0,0,2,2,84,1.8,0,1.609,1.3,0.5,0.298,8,10,0.444
2008,139,UC Irvine,6,0,0,0,0,3,0,83,1.8,0,1.505,1,0.6,0.279,9,7,0.563
2008,89,Binghamton,8,0,0,0,0,3,0,80,1.7,0,1.529,1,0.5,0.21,9,7,0.563
2008,207,Northeastern,4,0,0,0,0,0,0,79,1.7,0,1.515,0.9,0.5,0.286,9,9,0.5
2008,215,Middle Tennessee State,4,0,0,0,0,1,0,89,1.7,0,1.487,0.9,0.4,0.275,11,7,0.611
2008,324,Southern,0,0,0,0,0,1,0,86,1.7,0,1.504,0.8,0.5,0.306,9,9,0.5
2008,246,Southeastern Louisiana,3,0,0,0,0,1,1,84,1.6,5,1.596,0.8,0.4,0.326,9,7,0.563
2008,257,Vanderbilt,3,0,1,0,0,0,1,93,1.6,1,1.655,1.3,0.4,0.23,10,6,0.625
2008,97,Colgate,7,0,0,0,0,1,1,85,1.5,2,1.448,0.7,0.3,0.241,7,7,0.5
2008,136,Tennessee State,6,0,0,0,0,3,1,95,1.5,1,1.57,1.2,0.7,0.212,10,10,0.5
2008,11,Virginia Military,15,1,0,0,0,3,0,110,1.4,0,1.513,1,0.6,0.2,6,8,0.429
2008,16,Syracuse,14,0,0,0,0,1,1,89,1.3,2,1.573,1,0.5,0.293,9,9,0.5
2008,40,Santa Clara,11,2,0,0,0,0,2,101,1.3,0,1.614,0.9,0.3,0.25,6,8,0.429
2008,226,Southern Mississippi,4,0,0,0,0,0,0,96,1.3,0,1.465,0.9,0.4,0.343,9,7,0.563
2008,304,Creighton,1,0,1,0,0,1,1,111,1.3,1,1.61,1,0.5,0.235,10,8,0.556
2008,239,Quinnipiac,4,0,0,0,0,0,0,90,1.2,0,1.519,1.1,0.4,0.261,11,7,0.611
2008,81,Baylor,8,0,0,0,0,0,1,116,1,4,1.408,0.9,0.5,0.308,9,7,0.563
2008,235,Missouri State,4,0,0,0,0,1,1,91,1,2,1.576,1,0.5,0.245,8,10,0.444
2008,34,Montana,11,0,0,0,0,1,1,90,0.9,4,1.625,1.3,0.4,0.257,8,8,0.5
2008,229,Wright State,4,0,0,0,0,0,0,76,0.9,0,1.508,0.9,0.4,0.21,12,6,0.667
2008,268,Coppin State,3,0,0,0,0,1,0,85,0.9,0,1.443,0.7,0.5,0.286,7,9,0.438
2008,295,Lafayette,2,0,0,0,0,3,0,103,0.9,7,1.613,0.9,0.5,0.312,6,8,0.429
2008,67,UNC Wilmington,8,0,0,0,0,0,0,99,0.8,0,1.515,1,0.4,0.249,12,6,0.667
2008,274,Bradley,2,0,0,0,0,0,0,110,0.8,1,1.657,1.1,0.6,0.292,9,9,0.5
2008,167,Eastern Kentucky,5,0,0,0,0,1,0,87,0.7,0,1.665,1.3,0.6,0.19,10,10,0.5
2008,51,Jackson State,9,1,0,0,0,1,0,87,0.6,6,1.503,0.8,0.5,0.35,10,8,0.556
2008,80,Florida A&M,8,0,0,0,0,2,0,90,0.6,0,1.559,0.9,0.5,0.231,9,7,0.563
2008,96,Iona,7,0,0,0,0,1,0,92,0.6,0,1.591,0.9,0.5,0.24,8,10,0.444
2008,138,Kentucky,6,1,0,0,0,1,3,79,0.6,0,1.53,0.8,0.4,0.32,12,4,0.75
2008,149,Florida,6,0,0,0,0,1,0,90,0.6,1,1.615,1.3,0.4,0.238,8,8,0.5
2008,49,Oregon,10,0,0,0,0,0,0,92,0.5,0,1.589,1.2,0.3,0.249,9,9,0.5
2008,5,Tennessee-Martin,17,2,0,0,0,5,0,98,0.4,0,1.525,1,0.5,0.236,11,9,0.55
2008,222,Dayton,4,0,0,0,0,0,0,92,0.4,0,1.448,0.9,0.4,0.248,8,8,0.5
2008,183,Texas A&M,5,0,0,0,0,0,1,110,0.3,1,1.504,0.9,0.4,0.296,8,8,0.5
2008,128,Yale,6,0,0,0,0,1,0,97,0.2,0,1.552,0.9,0.6,0.281,7,7,0.5
2008,24,Morehead State,12,1,0,0,0,2,0,85,0.1,0,1.635,1,0.6,0.29,12,8,0.6
2008,282,Eastern Michigan,2,0,0,0,0,2,0,82,0.1,0,1.596,0.9,0.4,0.289,8,8,0.5
2008,146,Eastern Washington,6,0,1,0,0,0,0,91,0,2,1.509,0.9,0.5,0.232,6,10,0.375
2008,190,Villanova,5,0,0,0,0,1,0,81,0,1,1.537,0.9,0.6,0.274,9,9,0.5
2008,289,Valparaiso,2,0,0,0,0,0,0,82,0,0,1.587,1.1,0.3,0.218,9,9,0.5
2008,108,Georgia Tech,7,0,0,0,0,2,1,92,-0.2,1,1.507,0.9,0.6,0.282,7,9,0.438
2008,177,Illinois,5,0,0,0,0,0,0,84,-0.2,1,1.618,1,0.3,0.232,5,13,0.278
2008,240,Green Bay,4,1,0,0,0,1,1,78,-0.2,0,1.458,0.8,0.4,0.263,9,9,0.5
2008,29,Virginia Tech,12,0,0,0,0,3,0,92,-0.3,1,1.512,0.8,0.5,0.328,9,7,0.563
2008,101,Milwaukee,7,1,0,0,0,0,1,79,-0.3,0,1.545,1,0.4,0.243,9,9,0.5
2008,281,Little Rock,2,0,0,0,0,0,0,84,-0.3,0,1.531,0.7,0.4,0.336,11,7,0.611
2008,193,Rhode Island,5,0,0,0,0,0,0,91,-0.4,0,1.507,1,0.5,0.299,7,9,0.438
2008,311,Pennsylvania,1,0,0,0,0,0,0,92,-0.4,2,1.523,1,0.5,0.264,8,6,0.571
2008,62,Maryland,9,1,0,0,0,0,2,88,-0.5,0,1.6,1,0.3,0.235,8,8,0.5
2008,182,Columbia,5,0,0,0,0,0,0,74,-0.5,0,1.572,0.9,0.3,0.257,7,7,0.5
2008,141,UTEP,6,0,1,0,0,1,0,96,-0.7,0,1.531,1,0.6,0.317,8,8,0.5
2008,312,Northwestern State,1,0,0,0,0,0,1,95,-0.7,2,1.617,0.9,0.5,0.278,9,7,0.563
2008,43,Charleston,10,0,0,0,0,0,0,91,-0.8,0,1.444,0.9,0.4,0.198,9,11,0.45
2008,33,Kennesaw State,11,0,0,0,0,2,0,81,-0.9,0,1.484,0.7,0.6,0.205,7,9,0.438
2008,122,Long Island,6,0,0,0,0,0,0,90,-1,3,1.417,0.8,0.5,0.271,7,11,0.389
2008,242,Oklahoma State,3,0,0,0,0,0,0,93,-1,3,1.455,0.7,0.5,0.296,7,9,0.438
2008,44,Campbell,10,0,0,0,0,1,0,97,-1.1,0,1.621,0.9,0.4,0.333,5,11,0.313
2008,118,Minnesota,7,0,0,0,0,3,1,92,-1.1,1,1.655,1.1,0.6,0.246,8,10,0.444
2008,265,Miami (FL),3,0,0,0,0,0,3,96,-1.1,3,1.446,0.9,0.4,0.279,8,8,0.5
2008,210,Hartford,4,0,0,0,0,1,0,85,-1.2,0,1.624,1,0.5,0.263,10,6,0.625
2008,36,Ole Miss,11,0,0,0,0,0,0,91,-1.3,3,1.491,1.1,0.5,0.194,7,9,0.438
