season,Team,bracket_region,round,champion_share,make_tournament,seed_tournament
2014,Delaware,east,Round of 64,0,TRUE,13
2014,Tulsa,south,Round of 64,0,TRUE,13
2014,New Mexico State,west,Round of 64,0,TRUE,13
2014,Manhattan,midwest,Round of 64,0,TRUE,13
2014,North Carolina Central,east,Round of 64,0,TRUE,14
2014,Western Michigan,south,Round of 64,0,TRUE,14
2014,Louisiana,west,Round of 64,0,TRUE,14
2014,American University,west,Round of 64,0,TRUE,15
2014,Wofford,midwest,Round of 64,0,TRUE,15
2014,Eastern Kentucky,south,Round of 64,0,TRUE,15
2014,Milwaukee,east,Round of 64,0,TRUE,15
2014,Weber State,west,Round of 64,0,TRUE,16
2014,Coastal Carolina,east,Round of 64,0,TRUE,16
2014,Albany,south,Round of 64,0,TRUE,16
2014,Cal Poly,midwest,Round of 64,0,TRUE,16
2014,N.J.I.T.,0,0,0,FALSE,0
2014,Georgia State,0,0,0,FALSE,0
2014,Vermont,0,0,0,FALSE,0
2014,Davidson,0,0,0,FALSE,0
2014,Belmont,0,0,0,FALSE,0
2014,Green Bay,0,0,0,FALSE,0
2014,Robert Morris,0,0,0,FALSE,0
2014,Iona,0,0,0,FALSE,0
2014,Southern,0,0,0,FALSE,0
2014,Boston University,0,0,0,FALSE,0
2014,Louisiana Tech,0,0,0,FALSE,0
2014,Southern Mississippi,0,0,0,FALSE,0
2014,Murray State,0,0,0,FALSE,0
2014,Middle Tennessee State,0,0,0,FALSE,0
2014,Stony Brook,0,0,0,FALSE,0
2014,UC Irvine,0,0,0,FALSE,0
2014,Towson,0,0,0,FALSE,0
2014,Utah Valley,0,0,0,FALSE,0
2014,Florida Gulf Coast,0,0,0,FALSE,0
2014,Texas A&M-CC,0,0,0,FALSE,0
2014,Toledo,0,0,0,FALSE,0
2014,Hampton,0,0,0,FALSE,0
2014,UTEP,0,0,0,FALSE,0
2014,Cleveland State,0,0,0,FALSE,0
2014,Wagner,0,0,0,FALSE,0
2014,UC Santa Barbara,0,0,0,FALSE,0
2014,High Point,0,0,0,FALSE,0
2014,Chattanooga,0,0,0,FALSE,0
2014,Buffalo,0,0,0,FALSE,0
2014,Sam Houston State,0,0,0,FALSE,0
2014,San Francisco,0,0,0,FALSE,0
2014,South Dakota State,0,0,0,FALSE,0
2014,Fort Wayne,0,0,0,FALSE,0
2014,Canisius,0,0,0,FALSE,0
2014,Quinnipiac,0,0,0,FALSE,0
2014,Morgan State,0,0,0,FALSE,0
2014,Virginia Military,0,0,0,FALSE,0
2014,Elon,0,0,0,FALSE,0
2014,Norfolk State,0,0,0,FALSE,0
2014,Southern Methodist,0,0,0,FALSE,0
2014,Texas Southern,midwest,0,0,FALSE,0
2014,Northwestern State,0,0,0,FALSE,0
2014,Oklahoma,west,Round of 64,0,TRUE,5
2014,Holy Cross,0,0,0,FALSE,0
2014,Georgia,0,0,0,FALSE,0
2014,Akron,0,0,0,FALSE,0
2014,Alabama State,0,0,0,FALSE,0
2014,Indiana State,0,0,0,FALSE,0
2014,Western Kentucky,0,0,0,FALSE,0
2014,Incarnate Word,0,0,0,FALSE,0
2014,Yale,0,0,0,FALSE,0
2014,Long Beach State,0,0,0,FALSE,0
2014,Savannah State,0,0,0,FALSE,0
2014,Bryant,0,0,0,FALSE,0
2014,Western Carolina,0,0,0,FALSE,0
2014,Winthrop,0,0,0,FALSE,0
2014,Wright State,0,0,0,FALSE,0
2014,Radford,0,0,0,FALSE,0
2014,UNC Asheville,0,0,0,FALSE,0
2014,Gardner-Webb,0,0,0,FALSE,0
2014,Morehead State,0,0,0,FALSE,0
2014,William & Mary,0,0,0,FALSE,0
2014,Hartford,0,0,0,FALSE,0
2014,Grand Canyon,0,0,0,FALSE,0
2014,USC Upstate,0,0,0,FALSE,0
2014,Bucknell,0,0,0,FALSE,0
2014,Ohio,0,0,0,FALSE,0
2014,Saint Mary's,0,0,0,FALSE,0
2014,Arkansas-Pine Bluff,0,0,0,FALSE,0
2014,Montana,0,0,0,FALSE,0
2014,Northern Arizona,0,0,0,FALSE,0
2014,North Dakota,0,0,0,FALSE,0
2014,Princeton,0,0,0,FALSE,0
2014,Denver,0,0,0,FALSE,0
2014,Columbia,0,0,0,FALSE,0
2014,St. Francis (NY),0,0,0,FALSE,0
2014,Hawaii,0,0,0,FALSE,0
2014,Mount St. Mary's,south,0,0,FALSE,0
2014,Valparaiso,0,0,0,FALSE,0
2014,Old Dominion,0,0,0,FALSE,0
2014,Tennessee Tech,0,0,0,FALSE,0
2014,Oral Roberts,0,0,0,FALSE,0
2014,Northern Iowa,0,0,0,FALSE,0
2014,Eastern Michigan,0,0,0,FALSE,0
2014,Arkansas State,0,0,0,FALSE,0
2014,UNLV,0,0,0,FALSE,0
2014,St. John's,0,0,0,FALSE,0
2014,East Tennessee State,0,0,0,FALSE,0
2014,Arkansas,0,0,0,FALSE,0
2014,Army West Point,0,0,0,FALSE,0
2014,Xavier,midwest,0,0,FALSE,0
2014,Alabama A&M,0,0,0,FALSE,0
2014,Nevada,0,0,0,FALSE,0
2014,North Florida,0,0,0,FALSE,0
2014,California,0,0,0,FALSE,0
2014,Nicholls State,0,0,0,FALSE,0
2014,Clemson,0,0,0,FALSE,0
2014,Lipscomb,0,0,0,FALSE,0
2014,Northern Colorado,0,0,0,FALSE,0
2014,Siena,0,0,0,FALSE,0
2014,Portland State,0,0,0,FALSE,0
2014,Iowa,midwest,0,0,FALSE,0
2014,Utah,0,0,0,FALSE,0
2014,Brown,0,0,0,FALSE,0
2014,Drexel,0,0,0,FALSE,0
2014,Boise State,0,0,0,FALSE,0
2014,Eastern Washington,0,0,0,FALSE,0
2014,Sacramento State,0,0,0,FALSE,0
2014,Fresno State,0,0,0,FALSE,0
2014,Maryland,0,0,0,FALSE,0
2014,Wyoming,0,0,0,FALSE,0
2014,Florida State,0,0,0,FALSE,0
2014,Illinois State,0,0,0,FALSE,0
2014,LSU,0,0,0,FALSE,0
2014,Alcorn State,0,0,0,FALSE,0
2014,Southeast Missouri State,0,0,0,FALSE,0
2014,Southern Illinois,0,0,0,FALSE,0
2014,Missouri,0,0,0,FALSE,0
2014,Washington,0,0,0,FALSE,0
2014,McNeese State,0,0,0,FALSE,0
2014,West Virginia,0,0,0,FALSE,0
2014,Ole Miss,0,0,0,FALSE,0
2014,Marquette,0,0,0,FALSE,0
2014,Richmond,0,0,0,FALSE,0
2014,Missouri State,0,0,0,FALSE,0
2014,Chicago State,0,0,0,FALSE,0
2014,Florida A&M,0,0,0,FALSE,0
2014,Little Rock,0,0,0,FALSE,0
2014,Texas-Arlington,0,0,0,FALSE,0
2014,UMass Lowell,0,0,0,FALSE,0
2014,Tulane,0,0,0,FALSE,0
2014,Marist,0,0,0,FALSE,0
2014,Rider,0,0,0,FALSE,0
2014,Saint Peter's,0,0,0,FALSE,0
2014,Montana State,0,0,0,FALSE,0
2014,Northern Illinois,0,0,0,FALSE,0
2014,Minnesota,0,0,0,FALSE,0
2014,Georgetown,0,0,0,FALSE,0
2014,Oregon State,0,0,0,FALSE,0
2014,Jacksonville,0,0,0,FALSE,0
2014,Pepperdine,0,0,0,FALSE,0
2014,Miami (OH),0,0,0,FALSE,0
2014,Texas A&M,0,0,0,FALSE,0
2014,New Orleans,0,0,0,FALSE,0
2014,Houston,0,0,0,FALSE,0
2014,UAB,0,0,0,FALSE,0
2014,SIU-Edwardsville,0,0,0,FALSE,0
2014,Coppin State,0,0,0,FALSE,0
2014,Northeastern,0,0,0,FALSE,0
2014,Cal State Northridge,0,0,0,FALSE,0
2014,Charlotte,0,0,0,FALSE,0
2014,Idaho,0,0,0,FALSE,0
2014,La Salle,0,0,0,FALSE,0
2014,Oakland,0,0,0,FALSE,0
2014,Florida International,0,0,0,FALSE,0
2014,UMKC,0,0,0,FALSE,0
2014,Eastern Illinois,0,0,0,FALSE,0
2014,Central Connecticut State,0,0,0,FALSE,0
2014,UNC Greensboro,0,0,0,FALSE,0
2014,St. Francis (PA),0,0,0,FALSE,0
2014,South Dakota,0,0,0,FALSE,0
2014,Idaho State,0,0,0,FALSE,0
2014,Colorado State,0,0,0,FALSE,0
2014,Miami (FL),0,0,0,FALSE,0
2014,Jackson State,0,0,0,FALSE,0
2014,Portland,0,0,0,FALSE,0
2014,Utah State,0,0,0,FALSE,0
2014,Kent State,0,0,0,FALSE,0
2014,Southeastern Louisiana,0,0,0,FALSE,0
2014,Indiana,0,0,0,FALSE,0
2014,Alabama,0,0,0,FALSE,0
2014,San Diego,0,0,0,FALSE,0
2014,Bradley,0,0,0,FALSE,0
2014,Lehigh,0,0,0,FALSE,0
2014,Vanderbilt,0,0,0,FALSE,0
2014,Louisiana-Monroe,0,0,0,FALSE,0
2014,Illinois,0,0,0,FALSE,0
2014,Charleston Southern,0,0,0,FALSE,0
2014,Charleston,0,0,0,FALSE,0
2014,St. Bonaventure,0,0,0,FALSE,0
2014,Fairleigh Dickinson,0,0,0,FALSE,0
2014,Detroit-Mercy,0,0,0,FALSE,0
2014,Youngstown State,0,0,0,FALSE,0
2014,Georgia Southern,0,0,0,FALSE,0
2014,Austin Peay,0,0,0,FALSE,0
2014,Cal State Fullerton,0,0,0,FALSE,0
2014,Samford,0,0,0,FALSE,0
2014,North Texas,0,0,0,FALSE,0
2014,Campbell,0,0,0,FALSE,0
2014,James Madison,0,0,0,FALSE,0
2014,Omaha,0,0,0,FALSE,0
2014,Dartmouth,0,0,0,FALSE,0
2014,Pennsylvania,0,0,0,FALSE,0
2014,Colgate,0,0,0,FALSE,0
2014,Troy,0,0,0,FALSE,0
2014,Seton Hall,0,0,0,FALSE,0
2014,Bowling Green,0,0,0,FALSE,0
2014,Auburn,0,0,0,FALSE,0
2014,Lafayette,0,0,0,FALSE,0
2014,Santa Clara,0,0,0,FALSE,0
2014,Texas Tech,0,0,0,FALSE,0
2014,Prairie View A&M,0,0,0,FALSE,0
2014,Notre Dame,0,0,0,FALSE,0
2014,Penn State,0,0,0,FALSE,0
2014,Pacific,0,0,0,FALSE,0
2014,Georgia Tech,0,0,0,FALSE,0
2014,Drake,0,0,0,FALSE,0
2014,Loyola (MD),0,0,0,FALSE,0
2014,Evansville,0,0,0,FALSE,0
2014,Air Force,0,0,0,FALSE,0
2014,Wake Forest,0,0,0,FALSE,0
2014,Northwestern,0,0,0,FALSE,0
2014,Rhode Island,0,0,0,FALSE,0
2014,Cal State Bakersfield,0,0,0,FALSE,0
2014,Liberty,0,0,0,FALSE,0
2014,Seattle,0,0,0,FALSE,0
2014,Hofstra,0,0,0,FALSE,0
2014,Texas-RGV,0,0,0,FALSE,0
2014,Duquesne,0,0,0,FALSE,0
2014,Appalachian State,0,0,0,FALSE,0
2014,Florida Atlantic,0,0,0,FALSE,0
2014,East Carolina,0,0,0,FALSE,0
2014,UC Riverside,0,0,0,FALSE,0
2014,Bethune-Cookman,0,0,0,FALSE,0
2014,Howard,0,0,0,FALSE,0
2014,UMBC,0,0,0,FALSE,0
2014,North Carolina A&T,0,0,0,FALSE,0
2014,South Carolina State,0,0,0,FALSE,0
2014,Delaware State,0,0,0,FALSE,0
2014,Western Illinois,0,0,0,FALSE,0
2014,Northern Kentucky,0,0,0,FALSE,0
2014,Purdue,0,0,0,FALSE,0
2014,South Carolina,0,0,0,FALSE,0
2014,South Alabama,0,0,0,FALSE,0
2014,Central Arkansas,0,0,0,FALSE,0
2014,Mississippi Valley State,0,0,0,FALSE,0
2014,Rutgers,0,0,0,FALSE,0
2014,Stetson,0,0,0,FALSE,0
2014,George Mason,0,0,0,FALSE,0
2014,Tennessee State,0,0,0,FALSE,0
2014,Marshall,0,0,0,FALSE,0
2014,Monmouth,0,0,0,FALSE,0
2014,Binghamton,0,0,0,FALSE,0
2014,Jacksonville State,0,0,0,FALSE,0
2014,Texas-San Antonio,0,0,0,FALSE,0
2014,Maryland-Eastern Shore,0,0,0,FALSE,0
2014,New Hampshire,0,0,0,FALSE,0
2014,Long Island,0,0,0,FALSE,0
2014,Maine,0,0,0,FALSE,0
2014,UC Davis,0,0,0,FALSE,0
2014,Loyola (IL),0,0,0,FALSE,0
2014,Butler,0,0,0,FALSE,0
2014,Texas State,0,0,0,FALSE,0
2014,Boston College,0,0,0,FALSE,0
2014,Loyola Marymount,0,0,0,FALSE,0
2014,Temple,0,0,0,FALSE,0
2014,Navy,0,0,0,FALSE,0
2014,UCF,0,0,0,FALSE,0
2014,Fairfield,0,0,0,FALSE,0
2014,Tennessee-Martin,0,0,0,FALSE,0
2014,UNC Wilmington,0,0,0,FALSE,0
2014,Furman,0,0,0,FALSE,0
2014,Longwood,0,0,0,FALSE,0
2014,Central Michigan,0,0,0,FALSE,0
2014,Lamar,0,0,0,FALSE,0
2014,Grambling State,0,0,0,FALSE,0
2014,Kennesaw State,0,0,0,FALSE,0
2014,Mississippi State,0,0,0,FALSE,0
2014,South Florida,0,0,0,FALSE,0
2014,DePaul,0,0,0,FALSE,0
2014,Washington State,0,0,0,FALSE,0
2014,Niagara,0,0,0,FALSE,0
2014,Abilene Christian,0,0,0,FALSE,0
2014,Sacred Heart,0,0,0,FALSE,0
2014,Citadel,0,0,0,FALSE,0
2014,Fordham,0,0,0,FALSE,0
2014,Rice,0,0,0,FALSE,0
2014,Presbyterian,0,0,0,FALSE,0
2014,Houston Christian,0,0,0,FALSE,0
2014,Ball State,0,0,0,FALSE,0
2014,USC,0,0,0,FALSE,0
2014,Virginia Tech,0,0,0,FALSE,0
2014,Cornell,0,0,0,FALSE,0
2014,IUPUI,0,0,0,FALSE,0
2014,Illinois-Chicago,0,0,0,FALSE,0
2014,San Jose State,0,0,0,FALSE,0
2014,Southern Utah,0,0,0,FALSE,0
2014,Texas Christian,0,0,0,FALSE,0
2013,Louisville,midwest,Champion ,1,TRUE,1
2013,Michigan,south,Finals,0.833333333,TRUE,4
2013,Syracuse,east,Final Four,0.666666667,TRUE,4
2013,Wichita State,west,Final Four,0.666666667,TRUE,9
2013,Duke,midwest,Elite Eight,0.5,TRUE,2
2013,Ohio State,west,Elite Eight,0.5,TRUE,2
2013,Florida,south,Elite Eight,0.5,TRUE,3
2013,Marquette,east,Elite Eight,0.5,TRUE,3
2013,Indiana,east,Sweet Sixteen,0.333333333,TRUE,1
2013,Kansas,south,Sweet Sixteen,0.333333333,TRUE,1
2013,Miami (FL),east,Sweet Sixteen,0.333333333,TRUE,2
2013,Michigan State,midwest,Sweet Sixteen,0.333333333,TRUE,3
2013,Arizona,west,Sweet Sixteen,0.333333333,TRUE,6
2013,Oregon,midwest,Sweet Sixteen,0.333333333,TRUE,12
2013,La Salle,west,Sweet Sixteen,0.333333333,TRUE,13
2013,Florida Gulf Coast,south,Sweet Sixteen,0.333333333,TRUE,15
2013,Gonzaga,west,Round of 32,0.166666667,TRUE,1
2013,Saint Louis,midwest,Round of 32,0.166666667,TRUE,4
2013,VCU,south,Round of 32,0.166666667,TRUE,5
2013,Memphis,midwest,Round of 32,0.166666667,TRUE,6
2013,Butler,east,Round of 32,0.166666667,TRUE,6
2013,Creighton,midwest,Round of 32,0.166666667,TRUE,7
2013,San Diego State,south,Round of 32,0.166666667,TRUE,7
2013,Illinois,east,Round of 32,0.166666667,TRUE,7
2013,Colorado State,midwest,Round of 32,0.166666667,TRUE,8
2013,North Carolina,south,Round of 32,0.166666667,TRUE,8
2013,Temple,east,Round of 32,0.166666667,TRUE,9
2013,Iowa State,west,Round of 32,0.166666667,TRUE,10
2013,Minnesota,south,Round of 32,0.166666667,TRUE,11
2013,Ole Miss,west,Round of 32,0.166666667,TRUE,12
2013,California,east,Round of 32,0.166666667,TRUE,12
2013,Harvard,west,Round of 32,0.166666667,TRUE,14
2013,Georgetown,south,Round of 64,0,TRUE,2
2013,New Mexico,west,Round of 64,0,TRUE,3
2013,Kansas State,west,Round of 64,0,TRUE,4
2013,Oklahoma State,midwest,Round of 64,0,TRUE,5
2013,Wisconsin,west,Round of 64,0,TRUE,5
2013,UNLV,east,Round of 64,0,TRUE,5
2013,UCLA,south,Round of 64,0,TRUE,6
2013,Notre Dame,west,Round of 64,0,TRUE,7
2013,Pittsburgh,west,Round of 64,0,TRUE,8
2013,NC State,east,Round of 64,0,TRUE,8
2013,Missouri,midwest,Round of 64,0,TRUE,9
2013,Villanova,south,Round of 64,0,TRUE,9
2013,Oklahoma,south,Round of 64,0,TRUE,10
2013,Colorado,east,Round of 64,0,TRUE,10
2013,Cincinnati,midwest,Round of 64,0,TRUE,10
2013,Belmont,west,Round of 64,0,TRUE,11
2013,Saint Mary's,midwest,Round of 64,0,TRUE,11
2013,Bucknell,east,Round of 64,0,TRUE,11
2013,Akron,south,Round of 64,0,TRUE,12
2013,Montana,east,Round of 64,0,TRUE,13
2013,South Dakota State,south,Round of 64,0,TRUE,13
2013,New Mexico State,midwest,Round of 64,0,TRUE,13
2013,Davidson,east,Round of 64,0,TRUE,14
2013,Northwestern State,south,Round of 64,0,TRUE,14
2013,Valparaiso,midwest,Round of 64,0,TRUE,14
2013,Pacific,east,Round of 64,0,TRUE,15
2013,Iona,west,Round of 64,0,TRUE,15
2013,Albany,midwest,Round of 64,0,TRUE,15
2013,Southern,west,Round of 64,0,TRUE,16
2013,James Madison,east,Round of 64,0,TRUE,16
2013,North Carolina A&T,midwest,Round of 64,0,TRUE,16
2013,Western Kentucky,south,Round of 64,0,TRUE,16
2013,Norfolk State,0,0,0,FALSE,0
2013,Middle Tennessee State,0,0,0,FALSE,0
2013,North Carolina Central,0,0,0,FALSE,0
2013,Weber State,0,0,0,FALSE,0
2013,Texas Southern,0,0,0,FALSE,0
2013,Denver,0,0,0,FALSE,0
2013,Stephen F. Austin,0,0,0,FALSE,0
2013,Louisiana Tech,0,0,0,FALSE,0
2013,Stony Brook,0,0,0,FALSE,0
2013,Ohio,0,0,0,FALSE,0
2013,Arkansas-Pine Bluff,0,0,0,FALSE,0
2013,Northeastern,0,0,0,FALSE,0
2013,Western Illinois,0,0,0,FALSE,0
2013,Mercer,0,0,0,FALSE,0
2013,Robert Morris,0,0,0,FALSE,0
2013,Charleston,0,0,0,FALSE,0
2013,Long Beach State,0,0,0,FALSE,0
2013,North Dakota State,0,0,0,FALSE,0
2013,Detroit-Mercy,0,0,0,FALSE,0
2013,Southern Mississippi,0,0,0,FALSE,0
2013,Eastern Kentucky,0,0,0,FALSE,0
2013,High Point,0,0,0,FALSE,0
2013,Charleston Southern,0,0,0,FALSE,0
2013,N.J.I.T.,0,0,0,FALSE,0
2013,Oral Roberts,0,0,0,FALSE,0
2013,Elon,0,0,0,FALSE,0
2013,Niagara,0,0,0,FALSE,0
2013,Towson,0,0,0,FALSE,0
2013,Delaware,0,0,0,FALSE,0
2013,Princeton,0,0,0,FALSE,0
2013,Lehigh,0,0,0,FALSE,0
2013,Lafayette,0,0,0,FALSE,0
2013,Savannah State,0,0,0,FALSE,0
2013,South Alabama,0,0,0,FALSE,0
2013,Vermont,0,0,0,FALSE,0
2013,Tennessee State,0,0,0,FALSE,0
2013,Boston University,0,0,0,FALSE,0
2013,Gardner-Webb,0,0,0,FALSE,0
2013,Hampton,0,0,0,FALSE,0
2013,Bryant,0,0,0,FALSE,0
2013,Cal Poly,0,0,0,FALSE,0
2013,Long Island,east,0,0,FALSE,0
2013,Wagner,0,0,0,FALSE,0
2013,Loyola (MD),0,0,0,FALSE,0
2013,Alabama,0,0,0,FALSE,0
2013,Kentucky,0,0,0,FALSE,0
2013,Rider,0,0,0,FALSE,0
2013,Morgan State,0,0,0,FALSE,0
2013,Brigham Young,0,0,0,FALSE,0
2013,Green Bay,0,0,0,FALSE,0
2013,Western Michigan,0,0,0,FALSE,0
2013,UNC Asheville,0,0,0,FALSE,0
2013,UTEP,0,0,0,FALSE,0
2013,Oakland,0,0,0,FALSE,0
2013,Murray State,0,0,0,FALSE,0
2013,Wright State,0,0,0,FALSE,0
2013,Toledo,0,0,0,FALSE,0
2013,Texas-RGV,0,0,0,FALSE,0
2013,Hartford,0,0,0,FALSE,0
2013,Virginia,0,0,0,FALSE,0
2013,Northern Iowa,0,0,0,FALSE,0
2013,Canisius,0,0,0,FALSE,0
2013,Mount St. Mary's,0,0,0,FALSE,0
2013,Quinnipiac,0,0,0,FALSE,0
2013,UC Irvine,0,0,0,FALSE,0
2013,Texas-Arlington,0,0,0,FALSE,0
2013,Stetson,0,0,0,FALSE,0
2013,Tennessee,0,0,0,FALSE,0
2013,Arkansas State,0,0,0,FALSE,0
2013,North Dakota,0,0,0,FALSE,0
2013,Xavier,0,0,0,FALSE,0
2013,Utah State,0,0,0,FALSE,0
2013,Army West Point,0,0,0,FALSE,0
2013,Yale,0,0,0,FALSE,0
2013,Coastal Carolina,0,0,0,FALSE,0
2013,Kent State,0,0,0,FALSE,0
2013,Massachusetts,0,0,0,FALSE,0
2013,Boise State,west,0,0,FALSE,0
2013,Santa Clara,0,0,0,FALSE,0
2013,UCF,0,0,0,FALSE,0
2013,East Carolina,0,0,0,FALSE,0
2013,Georgia State,0,0,0,FALSE,0
2013,George Mason,0,0,0,FALSE,0
2013,Connecticut,0,0,0,FALSE,0
2013,Evansville,0,0,0,FALSE,0
2013,Appalachian State,0,0,0,FALSE,0
2013,Arkansas,0,0,0,FALSE,0
2013,Hawaii,0,0,0,FALSE,0
2013,Southeastern Louisiana,0,0,0,FALSE,0
2013,Florida International,0,0,0,FALSE,0
2013,Little Rock,0,0,0,FALSE,0
2013,Baylor,0,0,0,FALSE,0
2013,Stanford,0,0,0,FALSE,0
2013,Fairfield,0,0,0,FALSE,0
2013,USC Upstate,0,0,0,FALSE,0
2013,Manhattan,0,0,0,FALSE,0
2013,Drexel,0,0,0,FALSE,0
2013,Iowa,0,0,0,FALSE,0
2013,Richmond,0,0,0,FALSE,0
2013,Jackson State,0,0,0,FALSE,0
2013,Saint Joseph's,0,0,0,FALSE,0
2013,Southeast Missouri State,0,0,0,FALSE,0
2013,Delaware State,0,0,0,FALSE,0
2013,Northern Colorado,0,0,0,FALSE,0
2013,Samford,0,0,0,FALSE,0
2013,Indiana State,0,0,0,FALSE,0
2013,UC Davis,0,0,0,FALSE,0
2013,Virginia Military,0,0,0,FALSE,0
2013,Arizona State,0,0,0,FALSE,0
2013,Jacksonville State,0,0,0,FALSE,0
2013,Western Carolina,0,0,0,FALSE,0
2013,Washington,0,0,0,FALSE,0
2013,Morehead State,0,0,0,FALSE,0
2013,Brown,0,0,0,FALSE,0
2013,Providence,0,0,0,FALSE,0
2013,Tulsa,0,0,0,FALSE,0
2013,Jacksonville,0,0,0,FALSE,0
2013,Georgia,0,0,0,FALSE,0
2013,LSU,0,0,0,FALSE,0
2013,Central Connecticut State,0,0,0,FALSE,0
2013,Ball State,0,0,0,FALSE,0
2013,Air Force,0,0,0,FALSE,0
2013,USC,0,0,0,FALSE,0
2013,Montana State,0,0,0,FALSE,0
2013,Charlotte,0,0,0,FALSE,0
2013,Florida State,0,0,0,FALSE,0
2013,Northern Kentucky,0,0,0,FALSE,0
2013,St. John's,0,0,0,FALSE,0
2013,Florida Atlantic,0,0,0,FALSE,0
2013,Illinois State,0,0,0,FALSE,0
2013,St. Francis (NY),0,0,0,FALSE,0
2013,Sam Houston State,0,0,0,FALSE,0
2013,Maryland,0,0,0,FALSE,0
2013,Vanderbilt,0,0,0,FALSE,0
2013,Alcorn State,0,0,0,FALSE,0
2013,Nicholls State,0,0,0,FALSE,0
2013,North Florida,0,0,0,FALSE,0
2013,Alabama State,0,0,0,FALSE,0
2013,Prairie View A&M,0,0,0,FALSE,0
2013,Purdue,0,0,0,FALSE,0
2013,East Tennessee State,0,0,0,FALSE,0
2013,Chattanooga,0,0,0,FALSE,0
2013,Houston Christian,0,0,0,FALSE,0
2013,Dayton,0,0,0,FALSE,0
2013,Houston,0,0,0,FALSE,0
2013,Eastern Michigan,0,0,0,FALSE,0
2013,Bethune-Cookman,0,0,0,FALSE,0
2013,Bowling Green,0,0,0,FALSE,0
2013,Buffalo,0,0,0,FALSE,0
2013,George Washington,0,0,0,FALSE,0
2013,St. Bonaventure,0,0,0,FALSE,0
2013,San Francisco,0,0,0,FALSE,0
2013,UAB,0,0,0,FALSE,0
2013,Fort Wayne,0,0,0,FALSE,0
2013,Radford,0,0,0,FALSE,0
2013,Youngstown State,0,0,0,FALSE,0
2013,San Diego,0,0,0,FALSE,0
2013,Illinois-Chicago,0,0,0,FALSE,0
2013,Pennsylvania,0,0,0,FALSE,0
2013,Campbell,0,0,0,FALSE,0
2013,Southern Utah,0,0,0,FALSE,0
2013,Louisiana,0,0,0,FALSE,0
2013,Northern Arizona,0,0,0,FALSE,0
2013,Sacramento State,0,0,0,FALSE,0
2013,Wofford,0,0,0,FALSE,0
2013,Texas A&M,0,0,0,FALSE,0
2013,UC Santa Barbara,0,0,0,FALSE,0
2013,William & Mary,0,0,0,FALSE,0
2013,Sacred Heart,0,0,0,FALSE,0
2013,Idaho,0,0,0,FALSE,0
2013,Georgia Southern,0,0,0,FALSE,0
2013,Boston College,0,0,0,FALSE,0
2013,Central Arkansas,0,0,0,FALSE,0
2013,McNeese State,0,0,0,FALSE,0
2013,Lipscomb,0,0,0,FALSE,0
2013,Drake,0,0,0,FALSE,0
2013,Missouri State,0,0,0,FALSE,0
2013,Bradley,0,0,0,FALSE,0
2013,Chicago State,0,0,0,FALSE,0
2013,Utah Valley,0,0,0,FALSE,0
2013,Liberty,midwest,0,0,FALSE,0
2013,Tulane,0,0,0,FALSE,0
2013,Maine,0,0,0,FALSE,0
2013,Eastern Illinois,0,0,0,FALSE,0
2013,Winthrop,0,0,0,FALSE,0
2013,Marshall,0,0,0,FALSE,0
2013,Omaha,0,0,0,FALSE,0
2013,American University,0,0,0,FALSE,0
2013,Dartmouth,0,0,0,FALSE,0
2013,Cornell,0,0,0,FALSE,0
2013,Colgate,0,0,0,FALSE,0
2013,Texas,0,0,0,FALSE,0
2013,Georgia Tech,0,0,0,FALSE,0
2013,North Texas,0,0,0,FALSE,0
2013,Eastern Washington,0,0,0,FALSE,0
2013,UNC Greensboro,0,0,0,FALSE,0
2013,Cal State Fullerton,0,0,0,FALSE,0
2013,Alabama A&M,0,0,0,FALSE,0
2013,West Virginia,0,0,0,FALSE,0
2013,Marist,0,0,0,FALSE,0
2013,Wake Forest,0,0,0,FALSE,0
2013,Southern Illinois,0,0,0,FALSE,0
2013,Loyola (IL),0,0,0,FALSE,0
2013,South Dakota,0,0,0,FALSE,0
2013,Southern Methodist,0,0,0,FALSE,0
2013,New Hampshire,0,0,0,FALSE,0
2013,Fresno State,0,0,0,FALSE,0
2013,Coppin State,0,0,0,FALSE,0
2013,Florida A&M,0,0,0,FALSE,0
2013,SIU-Edwardsville,0,0,0,FALSE,0
2013,Tennessee Tech,0,0,0,FALSE,0
2013,UMKC,0,0,0,FALSE,0
2013,UMBC,0,0,0,FALSE,0
2013,Cleveland State,0,0,0,FALSE,0
2013,Tennessee-Martin,0,0,0,FALSE,0
2013,Troy,0,0,0,FALSE,0
2013,Columbia,0,0,0,FALSE,0
2013,Holy Cross,0,0,0,FALSE,0
2013,Cal State Northridge,0,0,0,FALSE,0
2013,Mississippi Valley State,0,0,0,FALSE,0
2013,Texas A&M-CC,0,0,0,FALSE,0
2013,Clemson,0,0,0,FALSE,0
2013,Utah,0,0,0,FALSE,0
2013,Monmouth,0,0,0,FALSE,0
2013,UNC Wilmington,0,0,0,FALSE,0
2013,Rutgers,0,0,0,FALSE,0
2013,Citadel,0,0,0,FALSE,0
2013,St. Francis (PA),0,0,0,FALSE,0
2013,Texas State,0,0,0,FALSE,0
2013,Nebraska,0,0,0,FALSE,0
2013,Portland State,0,0,0,FALSE,0
2013,Idaho State,0,0,0,FALSE,0
2013,Austin Peay,0,0,0,FALSE,0
2013,Howard,0,0,0,FALSE,0
